STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
722;2024062502;3;6.8;130;eor
722;2024062503;3;7.7;130;eor
722;2024062504;3;7.7;120;eor
722;2024062505;3;7.7;120;eor
722;2024062506;3;6.8;120;eor
722;2024062507;3;6.5;110;eor
722;2024062508;3;8.2;100;eor
722;2024062509;3;8.4;90;eor
722;2024062510;3;8.3;90;eor
722;2024062511;3;7.5;90;eor
722;2024062512;3;7.4;90;eor
722;2024062513;3;7.6;90;eor
722;2024062514;3;8.2;80;eor
722;2024062515;3;8.5;80;eor
722;2024062516;3;8.4;90;eor
722;2024062517;3;8.7;90;eor
722;2024062518;3;8.7;90;eor
722;2024062519;3;9.0;90;eor
722;2024062520;3;9.2;100;eor
722;2024062521;3;9.9;100;eor
722;2024062522;3;9.9;100;eor
722;2024062523;3;10.1;100;eor
722;2024062600;3;8.6;100;eor
722;2024062601;3;6.7;110;eor
722;2024062602;3;6.0;120;eor
722;2024062603;3;6.8;120;eor
722;2024062604;3;6.2;110;eor
722;2024062605;3;6.6;100;eor
722;2024062606;3;7.1;100;eor
722;2024062607;3;8.3;90;eor
722;2024062608;3;8.4;90;eor
722;2024062609;3;7.8;90;eor
722;2024062610;3;8.3;100;eor
722;2024062611;3;9.3;110;eor
722;2024062612;3;6.8;100;eor
722;2024062613;3;5.6;110;eor
722;2024062614;3;5.0;120;eor
722;2024062615;3;5.3;100;eor
722;2024062616;3;5.8;90;eor
722;2024062617;3;6.2;90;eor
722;2024062618;3;6.6;90;eor
722;2024062619;3;6.0;90;eor
722;2024062620;3;5.7;90;eor
722;2024062621;3;6.1;100;eor
722;2024062622;3;8.2;130;eor
722;2024062623;3;7.7;170;eor
722;2024062700;3;8.3;150;eor
722;2024062701;3;7.3;140;eor
722;2024062702;3;7.3;140;eor
722;2024062703;3;7.3;140;eor
722;2024062704;3;6.3;160;eor
722;2024062705;3;5.9;170;eor
722;2024062706;3;4.0;170;eor
722;2024062707;3;3.3;180;eor
722;2024062708;3;2.9;180;eor
722;2024062709;3;3.7;160;eor
722;2024062710;3;3.3;180;eor
722;2024062711;3;3.2;60;eor
722;2024062712;3;6.8;350;eor
722;2024062713;3;5.2;170;eor
722;2024062714;3;6.9;200;eor
722;2024062715;3;6.9;230;eor
722;2024062716;3;9.5;240;eor
722;2024062717;3;8.5;260;eor
722;2024062718;3;8.8;280;eor
722;2024062719;3;8.2;290;eor
722;2024062720;3;8.3;300;eor
722;2024062721;3;7.4;290;eor
722;2024062722;3;6.8;260;eor
722;2024062723;3;7.0;250;eor
722;2024062800;3;7.9;240;eor
722;2024062801;3;7.8;240;eor
722;2024062802;3;9.1;230;eor
722;2024062803;3;10.4;230;eor
722;2024062804;3;11.4;240;eor
722;2024062805;3;12.3;240;eor
722;2024062806;3;12.2;250;eor
722;2024062807;3;12.5;250;eor
722;2024062808;3;14.1;250;eor
722;2024062809;3;13.9;240;eor
722;2024062810;3;15.2;250;eor
722;2024062811;3;12.1;250;eor
722;2024062812;3;10.9;250;eor
722;2024062813;3;12.2;260;eor
722;2024062814;3;13.2;260;eor
722;2024062815;3;10.8;270;eor
722;2024062816;3;9.9;270;eor
722;2024062817;3;8.7;270;eor
722;2024062818;3;8.0;270;eor
722;2024062819;3;8.4;270;eor
722;2024062820;3;7.6;280;eor
722;2024062821;3;8.1;280;eor
722;2024062822;3;6.5;300;eor
722;2024062823;3;5.1;310;eor
722;2024062900;3;3.4;300;eor
722;2024062901;3;2.9;260;eor
722;2024062902;3;3.3;190;eor
722;2024062903;3;4.4;180;eor
722;2024062904;3;4.9;170;eor
722;2024062905;3;5.4;170;eor
722;2024062906;3;6.0;170;eor
722;2024062907;3;6.3;170;eor
722;2024062908;3;5.8;170;eor
722;2024062909;3;6.3;170;eor
722;2024062910;3;6.9;170;eor
722;2024062911;3;6.2;180;eor
722;2024062912;3;6.5;200;eor
722;2024062913;3;5.1;210;eor
722;2024062914;3;4.2;200;eor
722;2024062915;3;4.7;190;eor
722;2024062916;3;4.2;170;eor
722;2024062917;3;4.6;170;eor
722;2024062918;3;5.2;150;eor
722;2024062919;3;5.7;130;eor
722;2024062920;3;7.5;130;eor
722;2024062921;3;8.0;120;eor
722;2024062922;3;8.5;120;eor
722;2024062923;3;9.7;140;eor
722;2024063000;3;8.5;160;eor
722;2024063001;3;7.6;160;eor
722;2024063002;3;9.7;190;eor
722;2024063003;3;11.8;260;eor
722;2024063004;3;9.3;250;eor
722;2024063005;3;9.1;250;eor
722;2024063006;3;5.4;290;eor
722;2024063007;3;6.4;230;eor
722;2024063008;3;10.2;220;eor
722;2024063009;3;11.7;220;eor
722;2024063010;3;12.7;220;eor
722;2024063011;3;12.5;240;eor
722;2024063012;3;11.8;260;eor
722;2024063013;3;12.4;290;eor
722;2024063014;3;10.7;300;eor
722;2024063015;3;10.2;300;eor
722;2024063016;3;12.0;290;eor
722;2024063017;3;11.7;300;eor
722;2024063018;3;8.8;320;eor
722;2024063019;3;10.2;290;eor
722;2024063020;3;10.0;300;eor
722;2024063021;3;9.0;300;eor
722;2024063022;3;8.3;300;eor
722;2024063023;3;8.3;300;eor
722;2024070100;3;7.2;300;eor
722;2024070101;3;7.0;270;eor
722;2024070102;3;6.6;250;eor
722;2024070103;3;8.0;220;eor
722;2024070104;3;9.7;220;eor
722;2024070105;3;11.6;220;eor
722;2024070106;3;11.7;240;eor
722;2024070107;3;10.5;270;eor
722;2024070108;3;8.5;260;eor
722;2024070109;3;8.6;260;eor
722;2024070110;3;10.6;270;eor
722;2024070111;3;10.1;270;eor
722;2024070112;3;9.4;280;eor
722;2024070113;3;9.0;300;eor
722;2024070114;3;9.5;280;eor
722;2024070115;3;10.4;280;eor
722;2024070116;3;9.8;290;eor
722;2024070117;3;8.4;300;eor
722;2024070118;3;9.8;300;eor
722;2024070119;3;9.8;300;eor
722;2024070120;3;8.6;310;eor
722;2024070121;3;9.4;310;eor
722;2024070122;3;8.0;310;eor
722;2024070123;3;8.4;290;eor
722;2024070200;3;9.7;280;eor
722;2024070201;3;10.6;270;eor
722;2024070202;3;10.5;270;eor
722;2024070203;3;10.7;270;eor
722;2024070204;3;12.1;260;eor
722;2024070205;3;11.8;260;eor
722;2024070206;3;12.6;260;eor
722;2024070207;3;12.9;250;eor
722;2024070208;3;12.8;250;eor
722;2024070209;3;14.6;250;eor
722;2024070210;3;15.6;250;eor
722;2024070211;3;14.2;260;eor
722;2024070212;3;13.1;250;eor
722;2024070213;3;13.4;260;eor
722;2024070214;3;12.6;260;eor
722;2024070215;3;12.0;260;eor
722;2024070216;3;11.4;270;eor
722;2024070217;3;9.2;280;eor
722;2024070218;3;8.5;290;eor
722;2024070219;3;8.4;290;eor
722;2024070220;3;8.9;290;eor
722;2024070221;3;10.7;290;eor
722;2024070222;3;10.2;290;eor
722;2024070223;3;9.7;310;eor
722;2024070300;3;10.9;300;eor
722;2024070301;3;10.6;300;eor
722;2024070302;3;10.1;290;eor
722;2024070303;3;8.9;290;eor
722;2024070304;3;9.0;280;eor
722;2024070305;3;8.3;280;eor
722;2024070306;3;7.7;270;eor
722;2024070307;3;7.2;270;eor
722;2024070308;3;7.5;250;eor
722;2024070309;3;7.8;250;eor
722;2024070310;3;7.1;250;eor
722;2024070311;3;7.1;250;eor
722;2024070312;3;7.0;250;eor
722;2024070313;3;7.3;240;eor
722;2024070314;3;7.1;260;eor
722;2024070315;3;6.5;270;eor
722;2024070316;3;6.8;250;eor
722;2024070317;3;6.7;260;eor
722;2024070318;3;6.8;240;eor
722;2024070319;3;7.5;250;eor
722;2024070320;3;8.0;240;eor
722;2024070321;3;10.0;240;eor
722;2024070322;3;11.3;240;eor
722;2024070323;3;11.4;230;eor
722;2024070400;3;12.6;240;eor
722;2024070401;3;12.1;230;eor
722;2024070402;3;13.1;230;eor
722;2024070403;3;15.5;230;eor
722;2024070404;3;17.6;220;eor
722;2024070405;3;16.9;230;eor
722;2024070406;3;17.9;220;eor
722;2024070407;3;17.1;230;eor
722;2024070408;3;18.5;220;eor
722;2024070409;3;13.5;230;eor
722;2024070410;3;14.3;240;eor
722;2024070411;3;13.8;240;eor
722;2024070412;3;11.3;270;eor
722;2024070413;3;11.9;280;eor
722;2024070414;3;14.2;280;eor
722;2024070415;3;14.2;270;eor
722;2024070416;3;12.8;260;eor
722;2024070417;3;12.2;270;eor
722;2024070418;3;11.3;270;eor
722;2024070419;3;11.0;270;eor
722;2024070420;3;9.2;260;eor
722;2024070421;3;9.4;260;eor
722;2024070422;3;11.7;260;eor
722;2024070423;3;12.3;260;eor
722;2024070500;3;12.3;260;eor
722;2024070501;3;12.3;260;eor
722;2024070502;3;12.5;250;eor
722;2024070503;3;12.0;250;eor
722;2024070504;3;10.7;250;eor
722;2024070505;3;9.8;240;eor
722;2024070506;3;11.0;220;eor
722;2024070507;3;12.3;230;eor
722;2024070508;3;11.9;240;eor
722;2024070509;3;9.7;240;eor
722;2024070510;3;10.5;240;eor
722;2024070511;3;11.7;230;eor
722;2024070512;3;11.7;230;eor
722;2024070513;3;13.5;230;eor
722;2024070514;3;14.0;230;eor
722;2024070515;3;14.1;230;eor
722;2024070516;3;14.5;220;eor
722;2024070517;3;13.5;220;eor
722;2024070518;3;13.0;230;eor
722;2024070519;3;11.3;220;eor
722;2024070520;3;12.2;230;eor
722;2024070521;3;13.7;230;eor
722;2024070522;3;13.7;230;eor
722;2024070523;3;14.5;230;eor
722;2024070600;3;16.0;230;eor
722;2024070601;3;14.8;220;eor
722;2024070602;3;15.3;220;eor
722;2024070603;3;14.9;220;eor
722;2024070604;3;14.9;210;eor
722;2024070605;3;14.9;210;eor
722;2024070606;3;15.6;200;eor
722;2024070607;3;16.6;190;eor
722;2024070608;3;16.4;200;eor
722;2024070609;3;16.4;200;eor
722;2024070610;3;17.2;200;eor
722;2024070611;3;16.1;210;eor
722;2024070612;3;15.4;210;eor
722;2024070613;3;14.2;210;eor
722;2024070614;3;17.0;230;eor
722;2024070615;3;16.4;210;eor
722;2024070616;3;16.1;210;eor
722;2024070617;3;18.0;220;eor
722;2024070618;3;17.3;240;eor
722;2024070619;3;18.2;250;eor
722;2024070620;3;18.0;250;eor
722;2024070621;3;16.4;260;eor
722;2024070622;3;16.3;260;eor
722;2024070623;3;17.1;260;eor
722;2024070700;3;15.5;260;eor
722;2024070701;3;14.5;260;eor
722;2024070702;3;12.6;250;eor
722;2024070703;3;13.1;250;eor
722;2024070704;3;13.0;250;eor
722;2024070705;3;11.7;240;eor
722;2024070706;3;12.1;240;eor
722;2024070707;3;11.4;230;eor
722;2024070708;3;11.7;230;eor
722;2024070709;3;12.0;230;eor
722;2024070710;3;10.1;230;eor
722;2024070711;3;8.9;220;eor
722;2024070712;3;9.3;230;eor
722;2024070713;3;9.5;230;eor
722;2024070714;3;9.2;220;eor
722;2024070715;3;8.7;230;eor
722;2024070716;3;8.1;220;eor
722;2024070717;3;7.6;220;eor
722;2024070718;3;8.1;210;eor
722;2024070719;3;7.3;220;eor
722;2024070720;3;6.4;230;eor
722;2024070721;3;7.6;220;eor
722;2024070722;3;8.4;220;eor
722;2024070723;3;7.8;210;eor
722;2024070800;3;8.4;220;eor
722;2024070801;3;8.6;220;eor
722;2024070802;3;8.7;220;eor
722;2024070803;3;8.9;220;eor
722;2024070804;3;9.4;210;eor
722;2024070805;3;9.2;210;eor
722;2024070806;3;8.6;220;eor
722;2024070807;3;8.0;210;eor
722;2024070808;3;8.9;210;eor
722;2024070809;3;9.8;220;eor
722;2024070810;3;10.1;230;eor
722;2024070811;3;9.6;230;eor
722;2024070812;3;8.7;220;eor
722;2024070813;3;8.1;230;eor
722;2024070814;3;7.0;210;eor
722;2024070815;3;7.7;220;eor
722;2024070816;3;5.0;210;eor
722;2024070817;3;3.4;200;eor
722;2024070818;3;2.2;170;eor
722;2024070819;3;1.9;50;eor
722;2024070820;3;3.0;50;eor
722;2024070821;3;4.9;60;eor
722;2024070822;3;4.3;80;eor
722;2024070823;3;5.4;90;eor
722;2024070900;3;6.9;100;eor
722;2024070901;3;7.9;110;eor
722;2024070902;3;7.5;120;eor
722;2024070903;3;8.4;150;eor
722;2024070904;3;8.2;170;eor
722;2024070905;3;8.0;180;eor
722;2024070906;3;6.8;180;eor
722;2024070907;3;6.1;190;eor
722;2024070908;3;6.9;200;eor
722;2024070909;3;6.8;180;eor
722;2024070910;3;7.6;170;eor
722;2024070911;3;8.6;170;eor
722;2024070912;3;8.8;180;eor
722;2024070913;3;9.0;170;eor
722;2024070914;3;8.4;170;eor
722;2024070915;3;7.4;170;eor
722;2024070916;3;7.4;170;eor
722;2024070917;3;7.5;170;eor
722;2024070918;3;8.2;160;eor
722;2024070919;3;8.9;150;eor
722;2024070920;3;11.4;140;eor
722;2024070921;3;11.0;160;eor
722;2024070922;3;11.5;180;eor
722;2024070923;3;11.5;190;eor
722;2024071000;3;11.6;200;eor
722;2024071001;3;9.7;200;eor
722;2024071002;3;7.7;220;eor
722;2024071003;3;7.7;270;eor
722;2024071004;3;7.9;260;eor
722;2024071005;3;10.3;270;eor
722;2024071006;3;13.1;240;eor
722;2024071007;3;13.8;210;eor
722;2024071008;3;10.1;210;eor
722;2024071009;3;9.2;220;eor
722;2024071010;3;8.4;220;eor
722;2024071011;3;9.2;220;eor
722;2024071012;3;9.9;230;eor
722;2024071013;3;10.6;230;eor
722;2024071014;3;9.5;230;eor
722;2024071015;3;7.8;230;eor
722;2024071016;3;8.7;230;eor
722;2024071017;3;7.5;220;eor
722;2024071018;3;4.2;240;eor
722;2024071019;3;4.3;250;eor
722;2024071020;3;5.8;230;eor
722;2024071021;3;7.1;240;eor
722;2024071022;3;6.6;250;eor
722;2024071023;3;5.1;230;eor
722;2024071100;3;6.2;220;eor
722;2024071101;3;7.4;220;eor
722;2024071102;3;7.7;220;eor
722;2024071103;3;8.0;260;eor
722;2024071104;3;8.9;270;eor
722;2024071105;3;7.7;290;eor
722;2024071106;3;5.9;290;eor
722;2024071107;3;5.1;280;eor
722;2024071108;3;4.3;270;eor
722;2024071109;3;3.9;270;eor
722;2024071110;3;4.6;240;eor
722;2024071111;3;5.3;240;eor
722;2024071112;3;6.0;270;eor
722;2024071113;3;7.3;260;eor
722;2024071114;3;6.0;250;eor
722;2024071115;3;4.2;270;eor
722;2024071116;3;3.7;270;eor
722;2024071117;3;4.0;270;eor
722;2024071118;3;4.0;270;eor
722;2024071119;3;2.8;270;eor
722;2024071120;3;1.8;360;eor
722;2024071121;3;1.0;100;eor
722;2024071122;3;1.6;130;eor
722;2024071123;3;2.0;100;eor
722;2024071200;3;2.5;80;eor
722;2024071201;3;3.0;90;eor
722;2024071202;3;4.1;110;eor
722;2024071203;3;5.0;120;eor
722;2024071204;3;5.5;110;eor
722;2024071205;3;6.0;120;eor
722;2024071206;3;6.2;110;eor
722;2024071207;3;6.5;110;eor
722;2024071208;3;6.7;110;eor
722;2024071209;3;8.3;100;eor
722;2024071210;3;9.4;110;eor
722;2024071211;3;10.6;110;eor
722;2024071212;3;10.5;160;eor
722;2024071213;3;11.8;180;eor
722;2024071214;3;9.9;180;eor
722;2024071215;3;9.4;190;eor
722;2024071216;3;9.3;190;eor
722;2024071217;3;10.7;190;eor
722;2024071218;3;10.4;200;eor
722;2024071219;3;10.9;250;eor
722;2024071220;3;14.7;240;eor
722;2024071221;3;15.3;240;eor
722;2024071222;3;12.3;250;eor
722;2024071223;3;11.1;270;eor
722;2024071300;3;9.7;260;eor
722;2024071301;3;12.2;250;eor
722;2024071302;3;13.3;260;eor
722;2024071303;3;15.5;250;eor
722;2024071304;3;14.5;250;eor
722;2024071305;3;13.5;250;eor
722;2024071306;3;15.9;250;eor
722;2024071307;3;16.9;240;eor
722;2024071308;3;14.7;240;eor
722;2024071309;3;13.6;240;eor
722;2024071310;3;11.8;230;eor
722;2024071311;3;12.0;230;eor
722;2024071312;3;13.2;220;eor
722;2024071313;3;12.6;220;eor
722;2024071314;3;13.4;230;eor
722;2024071315;3;12.4;230;eor
722;2024071316;3;11.4;240;eor
722;2024071317;3;10.7;240;eor
722;2024071318;3;9.0;250;eor
722;2024071319;3;8.0;250;eor
722;2024071320;3;7.3;250;eor
722;2024071321;3;8.9;240;eor
722;2024071322;3;11.0;240;eor
722;2024071323;3;11.1;240;eor
722;2024071400;3;10.5;240;eor
722;2024071401;3;10.9;230;eor
722;2024071402;3;10.8;230;eor
722;2024071403;3;10.6;230;eor
722;2024071404;3;11.1;240;eor
722;2024071405;3;11.1;240;eor
722;2024071406;3;10.8;240;eor
722;2024071407;3;8.1;240;eor
722;2024071408;3;7.5;230;eor
722;2024071409;3;7.4;220;eor
722;2024071410;3;7.5;210;eor
722;2024071411;3;8.0;220;eor
722;2024071412;3;8.8;220;eor
722;2024071413;3;9.4;220;eor
722;2024071414;3;8.3;210;eor
722;2024071415;3;9.3;210;eor
722;2024071416;3;9.8;240;eor
722;2024071417;3;9.3;230;eor
722;2024071418;3;8.2;220;eor
722;2024071419;3;9.8;220;eor
722;2024071420;3;10.1;220;eor
722;2024071421;3;9.8;220;eor
722;2024071422;3;8.9;230;eor
722;2024071423;3;8.6;240;eor
722;2024071500;3;8.5;230;eor
722;2024071501;3;7.8;240;eor
722;2024071502;3;7.2;240;eor
722;2024071503;3;5.4;240;eor
722;2024071504;3;3.8;220;eor
722;2024071505;3;4.2;210;eor
722;2024071506;3;3.3;200;eor
722;2024071507;3;3.2;190;eor
722;2024071508;3;3.8;210;eor
722;2024071509;3;4.9;220;eor
722;2024071510;3;5.5;240;eor
722;2024071511;3;4.7;230;eor
722;2024071512;3;4.9;210;eor
722;2024071513;3;4.3;200;eor
722;2024071514;3;4.4;200;eor
722;2024071515;3;4.1;180;eor
722;2024071516;3;4.9;180;eor
722;2024071517;3;4.8;190;eor
722;2024071518;3;4.1;170;eor
722;2024071519;3;4.9;170;eor
722;2024071520;3;7.6;160;eor
722;2024071521;3;8.1;140;eor
722;2024071522;3;7.9;160;eor
722;2024071523;3;8.4;140;eor
722;2024071600;3;8.8;140;eor
722;2024071601;3;10.6;210;eor
722;2024071602;3;11.3;200;eor
722;2024071603;3;12.0;200;eor
722;2024071604;3;14.5;220;eor
722;2024071605;3;15.1;230;eor
722;2024071606;3;16.9;230;eor
722;2024071607;3;16.3;230;eor
722;2024071608;3;15.7;240;eor
722;2024071609;3;14.9;240;eor
722;2024071610;3;13.2;230;eor
722;2024071611;3;11.4;220;eor
722;2024071612;3;14.1;220;eor
722;2024071613;3;12.3;250;eor
722;2024071614;3;13.8;230;eor
722;2024071615;3;13.5;230;eor
722;2024071616;3;15.1;230;eor
722;2024071617;3;13.1;220;eor
722;2024071618;3;15.5;240;eor
722;2024071619;3;15.9;250;eor
722;2024071620;3;16.7;240;eor
722;2024071621;3;14.8;240;eor
722;2024071622;3;15.4;240;eor
722;2024071623;3;16.9;230;eor
722;2024071700;3;15.0;230;eor
722;2024071701;3;15.2;240;eor
722;2024071702;3;15.7;240;eor
722;2024071703;3;15.8;230;eor
722;2024071704;3;14.7;230;eor
722;2024071705;3;16.0;240;eor
722;2024071706;3;14.2;240;eor
722;2024071707;3;12.6;240;eor
722;2024071708;3;13.1;250;eor
722;2024071709;3;12.0;250;eor
722;2024071710;3;12.7;250;eor
722;2024071711;3;9.1;250;eor
722;2024071712;3;9.6;250;eor
722;2024071713;3;10.9;250;eor
722;2024071714;3;11.1;250;eor
722;2024071715;3;9.8;250;eor
722;2024071716;3;9.5;270;eor
722;2024071717;3;8.6;270;eor
722;2024071718;3;8.5;270;eor
722;2024071719;3;9.0;270;eor
722;2024071720;3;6.6;300;eor
722;2024071721;3;6.0;300;eor
722;2024071722;3;6.2;300;eor
722;2024071723;3;4.5;300;eor
722;2024071800;3;4.8;290;eor
722;2024071801;3;5.9;280;eor
722;2024071802;3;5.3;280;eor
722;2024071803;3;2.5;310;eor
722;2024071804;3;1.3;330;eor
722;2024071805;3;1.0;150;eor
722;2024071806;3;0.7;170;eor
722;2024071807;3;1.2;80;eor
722;2024071808;3;1.4;130;eor
722;2024071809;3;1.5;100;eor
722;2024071810;3;2.1;100;eor
722;2024071811;3;2.6;70;eor
722;2024071812;3;3.3;90;eor
722;2024071813;3;3.8;90;eor
722;2024071814;3;2.6;110;eor
722;2024071815;3;2.0;90;eor
722;2024071816;3;1.9;70;eor
722;2024071817;3;2.6;40;eor
722;2024071818;3;2.9;30;eor
722;2024071819;3;3.7;20;eor
722;2024071820;3;4.1;30;eor
722;2024071821;3;4.3;30;eor
722;2024071822;3;2.6;70;eor
722;2024071823;3;3.0;130;eor
722;2024071900;3;4.1;170;eor
722;2024071901;3;4.5;170;eor
722;2024071902;3;4.2;170;eor
722;2024071903;3;4.5;170;eor
722;2024071904;3;4.6;170;eor
722;2024071905;3;4.1;160;eor
722;2024071906;3;3.8;170;eor
722;2024071907;3;3.7;160;eor
722;2024071908;3;4.1;160;eor
722;2024071909;3;3.8;140;eor
722;2024071910;3;3.7;140;eor
722;2024071911;3;3.1;160;eor
722;2024071912;3;3.6;160;eor
722;2024071913;3;3.2;150;eor
722;2024071914;3;3.6;170;eor
722;2024071915;3;3.2;150;eor
722;2024071916;3;3.0;160;eor
722;2024071917;3;2.9;130;eor
722;2024071918;3;4.1;90;eor
722;2024071919;3;4.9;90;eor
722;2024071920;3;5.7;100;eor
722;2024071921;3;6.4;120;eor
722;2024071922;3;6.7;120;eor
722;2024071923;3;6.7;130;eor
722;2024072000;3;6.3;130;eor
722;2024072001;3;6.4;140;eor
722;2024072002;3;5.9;140;eor
722;2024072003;3;5.5;140;eor
722;2024072004;3;5.3;120;eor
722;2024072005;3;6.1;110;eor
722;2024072006;3;6.2;110;eor
722;2024072007;3;5.2;110;eor
722;2024072008;3;5.5;100;eor
722;2024072009;3;5.7;100;eor
722;2024072010;3;5.2;120;eor
722;2024072011;3;5.2;120;eor
722;2024072012;3;4.7;130;eor
722;2024072013;3;4.3;140;eor
722;2024072014;3;5.2;160;eor
722;2024072015;3;4.2;160;eor
722;2024072016;3;3.1;130;eor
722;2024072017;3;3.1;130;eor
722;2024072018;3;3.2;140;eor
722;2024072019;3;4.5;150;eor
722;2024072020;3;5.6;170;eor
722;2024072021;3;6.6;160;eor
722;2024072022;3;6.6;160;eor
722;2024072023;3;6.5;150;eor
722;2024072100;3;5.6;170;eor
722;2024072101;3;5.8;190;eor
722;2024072102;3;5.7;200;eor
722;2024072103;3;3.8;190;eor
722;2024072104;3;3.7;190;eor
722;2024072105;3;4.3;200;eor
722;2024072106;3;4.9;200;eor
722;2024072107;3;4.5;210;eor
722;2024072108;3;4.5;210;eor
722;2024072109;3;4.5;210;eor
722;2024072110;3;4.9;210;eor
722;2024072111;3;3.9;200;eor
722;2024072112;3;3.0;70;eor
722;2024072113;3;2.9;70;eor
722;2024072114;3;7.9;230;eor
722;2024072115;3;10.2;250;eor
722;2024072116;3;6.0;250;eor
722;2024072117;3;6.3;260;eor
722;2024072118;3;8.4;270;eor
722;2024072119;3;7.0;280;eor
722;2024072120;3;6.7;270;eor
722;2024072121;3;8.8;260;eor
722;2024072122;3;10.1;250;eor
722;2024072123;3;10.9;240;eor
722;2024072200;3;12.4;250;eor
722;2024072201;3;13.7;260;eor
722;2024072202;3;12.7;260;eor
722;2024072203;3;14.7;260;eor
722;2024072204;3;15.3;270;eor
722;2024072205;3;14.7;280;eor
722;2024072206;3;13.0;270;eor
722;2024072207;3;13.7;270;eor
722;2024072208;3;13.3;270;eor
722;2024072209;3;14.0;270;eor
722;2024072210;3;13.6;270;eor
722;2024072211;3;11.7;270;eor
722;2024072212;3;11.4;270;eor
722;2024072213;3;10.8;270;eor
722;2024072214;3;10.3;270;eor
722;2024072215;3;11.2;270;eor
722;2024072216;3;10.3;280;eor
722;2024072217;3;9.2;280;eor
722;2024072218;3;6.9;280;eor
722;2024072219;3;6.3;300;eor
722;2024072220;3;4.7;300;eor
722;2024072221;3;3.4;310;eor
722;2024072222;3;5.2;270;eor
722;2024072223;3;5.3;230;eor
722;2024072300;3;6.7;220;eor
722;2024072301;3;7.0;230;eor
722;2024072302;3;6.5;210;eor
722;2024072303;3;6.8;210;eor
722;2024072304;3;8.0;200;eor
722;2024072305;3;9.1;210;eor
722;2024072306;3;9.3;210;eor
722;2024072307;3;8.2;210;eor
722;2024072308;3;8.2;200;eor
722;2024072309;3;9.2;220;eor
722;2024072310;3;9.8;210;eor
722;2024072311;3;8.6;210;eor
722;2024072312;3;9.8;210;eor
722;2024072313;3;10.3;210;eor
722;2024072314;3;9.5;230;eor
722;2024072315;3;9.0;220;eor
722;2024072316;3;8.0;290;eor
722;2024072317;3;7.8;240;eor
722;2024072318;3;10.3;240;eor
722;2024072319;3;9.4;260;eor
722;2024072320;3;8.3;260;eor
722;2024072321;3;7.2;280;eor
722;2024072322;3;7.0;280;eor
722;2024072323;3;7.7;280;eor
722;2024072400;3;8.3;300;eor
722;2024072401;3;6.6;310;eor
722;2024072402;3;7.2;310;eor
722;2024072403;3;8.1;300;eor
722;2024072404;3;7.7;310;eor
722;2024072405;3;7.2;300;eor
722;2024072406;3;6.9;300;eor
722;2024072407;3;6.3;300;eor
722;2024072408;3;5.7;300;eor
722;2024072409;3;6.7;290;eor
722;2024072410;3;6.5;300;eor
722;2024072411;3;7.3;290;eor
722;2024072412;3;7.8;290;eor
722;2024072413;3;8.9;300;eor
722;2024072414;3;7.5;310;eor
722;2024072415;3;8.0;320;eor
722;2024072416;3;7.2;320;eor
722;2024072417;3;6.6;310;eor
722;2024072418;3;6.1;310;eor
722;2024072419;3;5.4;310;eor
722;2024072420;3;5.1;320;eor
722;2024072421;3;6.1;320;eor
722;2024072422;3;6.2;320;eor
722;2024072423;3;5.2;330;eor
722;2024072500;3;4.7;320;eor
722;2024072501;3;5.8;290;eor
722;2024072502;3;4.4;300;eor
722;2024072503;3;6.0;280;eor
722;2024072504;3;7.9;270;eor
722;2024072505;3;8.1;260;eor
722;2024072506;3;7.3;260;eor
722;2024072507;3;5.8;240;eor
722;2024072508;3;4.8;230;eor
722;2024072509;3;5.4;250;eor
722;2024072510;3;4.8;240;eor
722;2024072511;3;4.5;220;eor
722;2024072512;3;3.9;200;eor
722;2024072513;3;3.5;220;eor
722;2024072514;3;3.0;230;eor
722;2024072515;3;2.3;210;eor
722;2024072516;3;1.9;220;eor
722;2024072517;3;4.4;220;eor
722;2024072518;3;5.1;230;eor
722;2024072519;3;4.5;230;eor
722;2024072520;3;4.3;220;eor
722;2024072521;3;5.0;210;eor
722;2024072522;3;5.7;210;eor
722;2024072523;3;6.5;210;eor
722;2024072600;3;7.6;220;eor
722;2024072601;3;8.2;220;eor
722;2024072602;3;8.1;210;eor
722;2024072603;3;7.6;210;eor
722;2024072604;3;7.3;210;eor
722;2024072605;3;7.5;220;eor
722;2024072606;3;7.5;220;eor
722;2024072607;3;8.5;220;eor
722;2024072608;3;11.0;220;eor
722;2024072609;3;12.4;220;eor
722;2024072610;3;13.5;220;eor
722;2024072611;3;14.4;220;eor
722;2024072612;3;15.3;230;eor
722;2024072613;3;13.4;230;eor
722;2024072614;3;12.7;230;eor
722;2024072615;3;10.9;240;eor
722;2024072616;3;7.2;240;eor
722;2024072617;3;6.9;230;eor
722;2024072618;3;8.0;230;eor
722;2024072619;3;8.3;240;eor
722;2024072620;3;7.9;230;eor
722;2024072621;3;7.9;230;eor
722;2024072622;3;7.1;230;eor
722;2024072623;3;6.6;230;eor
722;2024072700;3;6.8;230;eor
722;2024072701;3;6.2;240;eor
722;2024072702;3;5.3;220;eor
722;2024072703;3;7.8;190;eor
722;2024072704;3;8.4;180;eor
722;2024072705;3;6.7;190;eor
722;2024072706;3;6.1;180;eor
722;2024072707;3;5.5;200;eor
722;2024072708;3;5.4;220;eor
722;2024072709;3;4.2;240;eor
